Tag,Year,Title,Details,Size,City,State,City_State,Latitude,Longitude
Event,1676,AFL-CIO Events,Bacon’s Rebellion of servants and slaves in Virginia,300,Williamsburg,VA,Williamsburg_VA,37.2692,-76.7076
Event,1800,AFL-CIO Events,Gabriel Prosser’s slave insurrection in Virginia,25,Richmond,VA,Richmond_VA,37.5295,-77.4756
Event,1869,AFL-CIO Events,Colored National Labor Union formed,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1870,AFL-CIO Events,Fifteenth Amendment of the Constitution adopted; states the right to vote may not be abrogated by color,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1941,AFL-CIO Events,A. Philip Randolph threatens march on Washington to protest racial discrimination in defense jobs,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1963,AFL-CIO Events,March on Washington for jobs and justice,250000,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1964,AFL-CIO Events,Civil Rights Act bans institutional forms of racial discrimination,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1965,AFL-CIO Events,AFL-CIO forms A. Philip Randolph Institute,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1965,AFL-CIO Events,César Chávez forms AFL-CIO United Farm Workers Organizing Committee,1,Keene,CA,Keene_CA,35.233,-118.6103
Event,1968,AFL-CIO Events,"Dr. Martin Luther King Jr. assassinated in Memphis, Tennessee, during sanitation workers' strike",1,Memphis,TN,Memphis_TN,35.1046,-89.9773
Event,1972,AFL-CIO Events,Coalition of Black Trade Unionists formed,1,Chicago,IL,Chicago_IL,41.8373,-87.6862
Event,1992,AFL-CIO Events,Asian Pacific American Labor Alliance created within AFL-CIO,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1997,AFL-CIO Events,"Pride At Work, a national coalition of lesbian, gay, bisexual and transgender workers and their supporters, becomes an AFL-CIO constituency group; AFL-CIO membership renewed growth",1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1619,AFL-CIO Events,The first labor strike on American soil was organized and staged by Polish workers and artisans in Jamestown,1,Williamsburg,VA,Williamsburg_VA,37.2692,-76.7076
Event,1677,AFL-CIO Events,First recorded prosecution against strikers in New York City,1,New York,NY,New York_NY,40.6943,-73.9249
Event,1791,AFL-CIO Events,First strike in building trades by Philadelphia carpenters for a 10-hour day Bill of Rights adopted,200000,Philadelphia,PA,Philadelphia_PA,40.0077,-75.1339
Event,1835,AFL-CIO Events,General strike for 10-hour day in Philadelphia,200000,Philadelphia,PA,Philadelphia_PA,40.0077,-75.1339
Event,1847,AFL-CIO Events,New Hampshire enacts first state 10-hour-day law,200000,Concord,NH,Concord_NH,43.2305,-71.5595
Event,1860,AFL-CIO Events,Great shoemaker’s strike in New England,200000,Lynn,MA,Lynn_MA,42.4779,-70.9663
Event,1885,AFL-CIO Events,"Successful strike by Knights of Labor on the Southwest (or Gould) System; the Missouri Pacific; the Missouri, Kansas and Texas; and the Wabash",200000,Crawfordsville,IN,Crawfordsville_IN,40.0428,-86.8975
Event,1885,AFL-CIO Events,"Successful strike by Knights of Labor on the Southwest (or Gould) System; the Missouri Pacific; the Missouri, Kansas and Texas; and the Wabash",200000,St. Louis,MO,St. Louis_MO,38.6358,-90.2451
Event,1885,AFL-CIO Events,"Successful strike by Knights of Labor on the Southwest (or Gould) System; the Missouri Pacific; the Missouri, Kansas and Texas; and the Wabash",80000,Fort Worth,TX,Fort Worth_TX,32.7811,-97.3473
Event,1885,AFL-CIO Events,"Successful strike by Knights of Labor on the Southwest (or Gould) System; the Missouri Pacific; the Missouri, Kansas and Texas; and the Wabash",28000,Kansas City,MO,Kansas City_MO,39.1239,-94.5541
Event,1885,AFL-CIO Events,"Successful strike by Knights of Labor on the Southwest (or Gould) System; the Missouri Pacific; the Missouri, Kansas and Texas; and the Wabash",28000,Kansas City,KS,Kansas City_KS,39.1234,-94.7443
Event,1885,AFL-CIO Events,"Successful strike by Knights of Labor on the Southwest (or Gould) System; the Missouri Pacific; the Missouri, Kansas and Texas; and the Wabash",28000,Little Rock,AR,Little Rock_AR,34.7256,-92.3576
Event,1886,AFL-CIO Events,General strike in Chicago turns bloody in Haymarket Square; seven “anarchists” charged and sentenced to death,2000,Chicago,IL,Chicago_IL,41.8373,-87.6862
Event,1890,AFL-CIO Events,"Carpenters President Peter J. McGuire and the union strike and win the eight-hour day for some 28,000 members",28000,New York,NY,New York_NY,40.6943,-73.9249
Event,1892,AFL-CIO Events,"Iron and steelworkers union defeated in lockout at Homestead, PA",1700,Homestead,PA,Homestead_PA,40.4074,-79.9097
Event,1892,AFL-CIO Events,Integrated general strike in New Orleans succeeds,3000,New Orleans,LA,New Orleans_LA,30.0687,-89.9288
Event,1894,AFL-CIO Events,Boycott of Pullman sleeping cars leads to general strike on railroads,125000,Chicago,IL,Chicago_IL,41.8373,-87.6862
Event,1903,AFL-CIO Events,"To improve enforcement of child labor laws, Mother Jones organizes a children's march from Philadelphia to New York",46000,Philadelphia,PA,Philadelphia_PA,40.0077,-75.1339
Event,1914,AFL-CIO Events,Ludlow Massacre of 13 women and children and seven men in Colorado coal miners’ strike,20,Trinidad,CO,Trinidad_CO,37.175,-104.4908
Event,1919,AFL-CIO Events,"One of every five workers walked out in wave of nationwide strikes, including national clothing, coal and steel strikes, a general strike in Seattle, and a police strike in Boston",65000,Seattle,WA,Seattle_WA,47.6211,-122.3244
Event,1919,AFL-CIO Events,"One of every five workers walked out in wave of nationwide strikes, including national clothing, coal and steel strikes, a general strike in Seattle, and a police strike in Boston",1100,Boston,MA,Boston_MA,42.3188,-71.0846
Event,1937,AFL-CIO Events,"Auto Workers win sit-down strike against General Motors in Flint, Michigan",136000,Flint,MI,Flint_MI,43.0235,-83.6922
Event,1937,AFL-CIO Events,Brotherhood of Sleeping Car Porters win contract with Pullman Co.,1,Gypsum,CO,Gypsum_CO,39.6285,-106.9334
Event,1946,AFL-CIO Events,Largest strike wave in U.S. history,320000,Detroit,MI,Detroit_MI,42.3834,-83.1024
Event,1946,AFL-CIO Events,Largest strike wave in U.S. history,320000,Lancaster,PA,Lancaster_PA,40.0421,-76.3012
Event,1946,AFL-CIO Events,Largest strike wave in U.S. history,320000,Stamford,CT,Stamford_CT,41.1035,-73.5583
Event,1946,AFL-CIO Events,Largest strike wave in U.S. history,320000,Rochester,NY,Rochester_NY,43.168,-77.6162
Event,1946,AFL-CIO Events,Largest strike wave in U.S. history,320000,Oakland,CA,Oakland_CA,37.7903,-122.2165
Event,1981,AFL-CIO Events,President Ronald Reagan breaks air traffic controllers’ strike,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1981,AFL-CIO Events,"AFL-CIO rallies 400,000 in Washington on Solidarity Day",400000,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1990,AFL-CIO Events,United Mine Workers of America win strike against Pittston Coal,2000,Pittston,PA,Pittston_PA,41.3274,-75.7885
Event,1997,AFL-CIO Events,The AFL-CIO defeats legislation giving the president the ability to “Fast Track” trade legislation without assured protection of workers’ rights and the environment,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1999,AFL-CIO Events,Labor unions join with community allies to enact “living wage” ordinances in 76 communities across the nation,76,Miami,FL,Miami_FL,25.7839,-80.2102
Event,1935,AFL-CIO Events,"Frances Perkins drafts the Social Security Act, greatly increasing retirement security for Americans",1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1944,AFL-CIO Events,"Nelson Cruikshank begins working for the AFL and works hard to expand or establish Social Security, Medicare and national health care",1,Bradner,OH,Bradner_OH,41.3237,-83.4363
Event,2001,AFL-CIO Events,AFL-CIO launches Alliance for Retired Americans to recruit activists and mobilize older Americans,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1765,AFL-CIO Events,Artisans and laborers in Sons of Liberty protest oppressive British taxes,100,Boston,MA,Boston_MA,42.3188,-71.0846
Event,1770,AFL-CIO Events,British troops kill five dock workers in Boston Massacre,5,Boston,MA,Boston_MA,42.3188,-71.0846
Event,1773,AFL-CIO Events,Laborers protest royal taxation in the Boston Tea Party,100,Boston,MA,Boston_MA,42.3188,-71.0846
Event,1786,AFL-CIO Events,Philadelphia printers conduct first successful strike for increased wages,400,Philadelphia,PA,Philadelphia_PA,40.0077,-75.1339
Event,1900,AFL-CIO Events,The AFL and National Civic Federation promote trade agreements with employers; U.S. Industrial Commission declares trade unions good for democracy,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1842,AFL-CIO Events,Commonwealth v. Hunt decision frees unions from some prosecutions,1,Boston,MA,Boston_MA,42.3188,-71.0846
Event,1898,AFL-CIO Events,Erdman Act prohibits discrimination against railroad workers because of union membership and provides for mediation of railway labor disputes,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1902,AFL-CIO Events,Anthracite strike arbitrated after President Theodore Roosevelt intervenes,1,Scranton,PA,Scranton_PA,41.4044,-75.6649
Event,1912,AFL-CIO Events,Bill creating Department of Labor passes at the end of congressional session,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1913,AFL-CIO Events,"Woodrow Wilson takes office as president and appoints the first secretary of labor, William B. Wilson of the Mine Workers",1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1926,AFL-CIO Events,Railway Labor Act sets up procedures to settle railway labor disputes and forbids discrimination against union members,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1931,AFL-CIO Events,Davis-Bacon Act provides for prevailing wages on publicly funded construction projects,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1932,AFL-CIO Events,Norris-LaGuardia Act prohibits federal injunctions in most labor disputes,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1935,AFL-CIO Events,National Labor Relations Act passed,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1935,AFL-CIO Events,Social Security Act passed,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1938,AFL-CIO Events,Fair Labor Standards Act establishes first minimum wage and 40-hour week,170000,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1947,AFL-CIO Events,Taft-Hartley Act restricts union members’ activities,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1959,AFL-CIO Events,Labor Management Reporting and Disclosure Act (Landrum-Griffin) passed,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1962,AFL-CIO Events,President John F. Kennedy’s order gives federal workers the right to bargain,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,2002,AFL-CIO Events,"President George W. Bush pledges to strip collective bargaining rights from 170,000 civil servants in the new Transportation Security Administration and denies bargaining rights to airport-security screening personnel",170000,Washington,DC,Washington_DC,38.9047,-77.0163
Event,2009,AFL-CIO Events,"President Obama signs the Lilly Ledbetter Fair Pay Act, which restored the rights of working women to sue over pay discrimination",1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1866,AFL-CIO Events,National Labor Union founded,1,Washington,DC,Washington_DC,38.9047,-77.0163
Event,1869,AFL-CIO Events,Noble and Holy Order of the Knights of Labor founded,1,Philadelphia,PA,Philadelphia_PA,40.0077,-75.1339
Event,1869,AFL-CIO Events,Colored National Labor Union founded,1,Baltimore,MD,Baltimore_MD,39.3051,-76.6144
Event,1881,AFL-CIO Events,Federation of Organized Trades and Labor Unions formed,1,Cleveland,OH,Cleveland_OH,41.4767,-81.6804
Event,1882,AFL-CIO Events,First Labor Day parade held in New York City,1,New York,NY,New York_NY,40.6943,-73.9249
Event,1886,AFL-CIO Events,American Federation of Labor founded,1,Columbus,OH,Columbus_OH,39.9862,-82.985
Event,1903,AFL-CIO Events,Women’s Trade Union League formed at the AFL convention,1,Boston,MA,Boston_MA,42.3188,-71.0846
Event,1905,AFL-CIO Events,Industrial Workers of the World founded,1,Chicago,IL,Chicago_IL,41.8373,-87.6862
Event,1918,AFL-CIO Events,Leadership of IWW sentenced to federal prison charges of disloyalty to the United States,166,Washington,DC,Washington_DC,38.9047,-77.0163
